"SAMPLE_NUMBER","ORIGINAL_SAMPLE","LOGIN_DATE","LOGIN_DATE","ANALYSIS","PREP_DATE","DATE_STARTED","DATE_COMPLETED","STATUS","LAB","REPLICATE_COUNT","CUSTOMER"
"9230954","9230954","02/11/2016 04:54:31 PM","02/11/2016 04:54:31 PM","AFLA020493","04/11/2016 03:31:39 PM","05/11/2016 09:27:47 AM","05/11/2016 03:43:14 PM","A","CHEMISTRY","1","MG10"
"9243063","9243063","06/11/2016 05:38:57 PM","06/11/2016 05:38:57 PM","AFLA020493","07/11/2016 02:44:25 PM","08/11/2016 08:14:04 AM","08/11/2016 03:11:14 PM","A","CHEMISTRY","1","MG10"
"9221885","9221885","31/10/2016 09:59:31 AM","31/10/2016 09:59:31 AM","APCO010195","01/11/2016 09:33:07 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MG10"
"9222780","9222780","31/10/2016 12:10:53 PM","31/10/2016 12:10:53 PM","APCO010195","01/11/2016 09:35:11 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MG10"
"9223697","9223697","31/10/2016 03:15:35 PM","31/10/2016 03:15:35 PM","APCO010195","01/11/2016 10:13:02 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MG10"
"9226038","9226038","01/11/2016 12:55:09 PM","01/11/2016 12:55:09 PM","APCO010195","02/11/2016 09:46:39 AM","03/11/2016 10:00:40 AM","03/11/2016 10:00:40 AM","A","CHEMISTRY","1","MG10"
"9229969","9229969","02/11/2016 01:59:35 PM","02/11/2016 01:59:35 PM","APCO010195","04/11/2016 12:50:56 PM","07/11/2016 11:03:46 AM","07/11/2016 11:03:46 AM","A","CHEMISTRY","1","MG10"
"9230196","9230196","02/11/2016 02:57:29 PM","02/11/2016 02:57:29 PM","APCO010195","03/11/2016 11:28:04 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG10"
"9233563","9233563","03/11/2016 11:56:01 AM","03/11/2016 11:56:01 AM","APCO010195","04/11/2016 01:22:00 PM","08/11/2016 10:42:44 AM","08/11/2016 10:42:44 AM","A","CHEMISTRY","1","MG10"
"9241504","9241504","05/11/2016 11:43:07 AM","05/11/2016 11:43:07 AM","APCO010195","06/11/2016 01:10:52 PM","08/11/2016 10:42:44 AM","08/11/2016 10:42:44 AM","A","CHEMISTRY","1","MG10"
"9241779","9241779","05/11/2016 02:36:07 PM","05/11/2016 02:36:07 PM","APCO010195","06/11/2016 01:03:08 PM","08/11/2016 10:42:44 AM","08/11/2016 10:42:44 AM","A","CHEMISTRY","1","MG10"
"9242112","9242112","05/11/2016 08:09:26 PM","05/11/2016 08:09:26 PM","APCO010195","07/11/2016 09:26:52 AM","08/11/2016 10:42:44 AM","08/11/2016 10:42:44 AM","A","CHEMISTRY","1","MG10"
"9242969","9242969","06/11/2016 04:49:08 PM","06/11/2016 04:49:08 PM","APCO010195","07/11/2016 09:25:09 AM","09/11/2016 11:08:33 AM","09/11/2016 11:08:33 AM","A","CHEMISTRY","1","MG10"
"9242978","9242978","06/11/2016 04:54:26 PM","06/11/2016 04:54:26 PM","APCO010195","08/11/2016 10:46:02 AM","09/11/2016 11:08:33 AM","09/11/2016 11:08:33 AM","A","CHEMISTRY","1","MG10"
"9223643","9223643","31/10/2016 03:00:06 PM","31/10/2016 03:00:06 PM","APCO041293","02/11/2016 02:11:46 PM","02/11/2016 01:29:08 PM","03/11/2016 08:41:42 AM","A","CHEMISTRY","1","MG10"
"9226002","9226002","01/11/2016 12:45:15 PM","01/11/2016 12:45:15 PM","APCO041293","03/11/2016 12:35:55 PM","03/11/2016 11:26:02 AM","04/11/2016 12:49:52 PM","A","CHEMISTRY","1","MG10"
"9230954","9230954","02/11/2016 04:54:31 PM","02/11/2016 04:54:31 PM","APCO041293","04/11/2016 03:31:39 PM","04/11/2016 03:17:27 PM","07/11/2016 08:47:59 AM","A","CHEMISTRY","1","MG10"
"9238779","9238779","04/11/2016 12:52:45 PM","04/11/2016 12:52:45 PM","APCO041293","07/11/2016 09:17:17 AM","07/11/2016 09:01:26 AM","09/11/2016 08:35:31 AM","A","CHEMISTRY","1","MG10"
"9241000","9241000","05/11/2016 09:36:11 AM","05/11/2016 09:36:11 AM","APCO041293","07/11/2016 02:44:19 PM","07/11/2016 02:31:44 PM","09/11/2016 08:35:31 AM","A","CHEMISTRY","1","MG10"
"9243063","9243063","06/11/2016 05:38:57 PM","06/11/2016 05:38:57 PM","APCO041293","07/11/2016 02:44:25 PM","07/11/2016 02:39:09 PM","09/11/2016 08:35:31 AM","A","CHEMISTRY","1","MG10"
"9234082","9234082","03/11/2016 01:10:55 PM","03/11/2016 01:10:55 PM","ASHS111111","04/11/2016 01:20:10 PM","07/11/2016 11:50:54 AM","07/11/2016 11:50:54 AM","A","CHEMISTRY","1","MG10"
"9246407","9246407","07/11/2016 02:39:21 PM","07/11/2016 02:39:21 PM","ASHS111111","08/11/2016 10:54:41 AM","10/11/2016 12:34:39 PM","10/11/2016 12:34:39 PM","A","CHEMISTRY","1","MG10"
"9226038","9226038","01/11/2016 12:55:09 PM","01/11/2016 12:55:09 PM","BDEN010493","02/11/2016 09:46:39 AM","05/11/2016 02:00:26 PM","05/11/2016 02:00:26 PM","A","CHEMISTRY","1","MG10"
"9233563","9233563","03/11/2016 11:56:01 AM","03/11/2016 11:56:01 AM","BDEN010493","04/11/2016 01:22:00 PM","07/11/2016 10:53:18 AM","08/11/2016 10:54:57 AM","A","CHEMISTRY","1","MG10"
"9234082","9234082","03/11/2016 01:10:55 PM","03/11/2016 01:10:55 PM","BDEN010493","04/11/2016 01:20:10 PM","07/11/2016 10:53:18 AM","07/11/2016 12:14:07 PM","A","CHEMISTRY","1","MG10"
"9241504","9241504","05/11/2016 11:43:07 AM","05/11/2016 11:43:07 AM","BDEN010493","06/11/2016 01:10:52 PM","07/11/2016 10:53:18 AM","07/11/2016 11:37:20 AM","A","CHEMISTRY","1","MG10"
"9241779","9241779","05/11/2016 02:36:07 PM","05/11/2016 02:36:07 PM","BDEN010493","06/11/2016 01:03:08 PM","07/11/2016 10:53:18 AM","07/11/2016 12:37:00 PM","A","CHEMISTRY","1","MG10"
"9242112","9242112","05/11/2016 08:09:26 PM","05/11/2016 08:09:26 PM","BDEN010493","07/11/2016 09:26:52 AM","08/11/2016 10:50:21 AM","08/11/2016 10:50:21 AM","A","CHEMISTRY","1","MG10"
"9242969","9242969","06/11/2016 04:49:08 PM","06/11/2016 04:49:08 PM","BDEN010493","07/11/2016 09:25:09 AM","08/11/2016 10:50:21 AM","08/11/2016 11:03:28 AM","A","CHEMISTRY","1","MG10"
"9223643","9223643","31/10/2016 03:00:06 PM","31/10/2016 03:00:06 PM","CURD010493","02/11/2016 02:11:46 PM","04/11/2016 08:09:52 PM","04/11/2016 08:09:52 PM","A","CHEMISTRY","1","MG10"
"9223643","9223643","31/10/2016 03:00:06 PM","31/10/2016 03:00:06 PM","CURD010493","02/11/2016 02:11:46 PM","04/11/2016 08:09:52 PM","04/11/2016 08:09:52 PM","A","CHEMISTRY","2","MG10"
"9226002","9226002","01/11/2016 12:45:15 PM","01/11/2016 12:45:15 PM","CURD010493","03/11/2016 12:35:55 PM","05/11/2016 02:43:58 PM","05/11/2016 02:43:58 PM","A","CHEMISTRY","1","MG10"
"9226002","9226002","01/11/2016 12:45:15 PM","01/11/2016 12:45:15 PM","CURD010493","03/11/2016 12:35:55 PM","05/11/2016 02:43:58 PM","05/11/2016 02:43:58 PM","A","CHEMISTRY","2","MG10"
"9230954","9230954","02/11/2016 04:54:31 PM","02/11/2016 04:54:31 PM","CURD010493","04/11/2016 03:31:39 PM","07/11/2016 06:40:28 PM","07/11/2016 06:40:28 PM","A","CHEMISTRY","1","MG10"
"9230954","9230954","02/11/2016 04:54:31 PM","02/11/2016 04:54:31 PM","CURD010493","04/11/2016 03:31:39 PM","07/11/2016 06:40:28 PM","07/11/2016 06:40:28 PM","A","CHEMISTRY","2","MG10"
"9243063","9243063","06/11/2016 05:38:57 PM","06/11/2016 05:38:57 PM","CURD010493","07/11/2016 02:44:25 PM","09/11/2016 04:46:45 PM","09/11/2016 04:46:45 PM","A","CHEMISTRY","1","MG10"
"9243063","9243063","06/11/2016 05:38:57 PM","06/11/2016 05:38:57 PM","CURD010493","07/11/2016 02:44:25 PM","09/11/2016 04:46:45 PM","09/11/2016 04:46:45 PM","A","CHEMISTRY","2","MG10"
"9221885","9221885","31/10/2016 09:59:31 AM","31/10/2016 09:59:31 AM","FATS011299","01/11/2016 09:33:07 AM","02/11/2016 08:15:23 AM","02/11/2016 02:35:11 PM","A","CHEMISTRY","1","MG10"
"9222780","9222780","31/10/2016 12:10:53 PM","31/10/2016 12:10:53 PM","FATS011299","01/11/2016 09:35:11 AM","02/11/2016 08:15:23 AM","02/11/2016 02:35:13 PM","A","CHEMISTRY","1","MG10"
"9226038","9226038","01/11/2016 12:55:09 PM","01/11/2016 12:55:09 PM","FATS011299","02/11/2016 09:46:39 AM","02/11/2016 08:41:41 PM","02/11/2016 08:41:41 PM","A","CHEMISTRY","1","MG10"
"9229969","9229969","02/11/2016 01:59:35 PM","02/11/2016 01:59:35 PM","FATS011299","04/11/2016 12:50:56 PM","04/11/2016 08:46:46 PM","04/11/2016 08:46:46 PM","A","CHEMISTRY","1","MG10"
"9231063","9231063","02/11/2016 05:37:05 PM","02/11/2016 05:37:05 PM","APCO010195","04/11/2016 12:49:03 PM","07/11/2016 11:03:46 AM","07/11/2016 11:03:46 AM","A","CHEMISTRY","1","MG10"
"9234082","9234082","03/11/2016 01:10:55 PM","03/11/2016 01:10:55 PM","FATS011299","04/11/2016 01:20:10 PM","07/11/2016 03:30:04 PM","07/11/2016 03:32:17 PM","A","CHEMISTRY","1","MG10"
"9233563","9233563","03/11/2016 11:56:01 AM","03/11/2016 11:56:01 AM","FATS011299","04/11/2016 01:22:00 PM","07/11/2016 04:38:11 PM","07/11/2016 04:38:11 PM","A","CHEMISTRY","1","MG10"
"9231063","9231063","02/11/2016 05:37:05 PM","02/11/2016 05:37:05 PM","FATS011299","04/11/2016 12:49:03 PM","04/11/2016 08:46:50 PM","04/11/2016 08:46:50 PM","A","CHEMISTRY","1","MG10"
"9246407","9246407","07/11/2016 02:39:21 PM","07/11/2016 02:39:21 PM","BDEN010493","08/11/2016 10:54:41 AM","11/11/2016 09:05:53 AM","11/11/2016 09:43:58 AM","A","CHEMISTRY","1","MG10"
"9235236","9235236","03/11/2016 05:08:41 PM","03/11/2016 05:08:41 PM","BDEN010493","05/11/2016 12:23:28 PM","07/11/2016 10:53:18 AM","07/11/2016 12:03:54 PM","A","CHEMISTRY","1","MG10"
"9242112","9242112","05/11/2016 08:09:26 PM","05/11/2016 08:09:26 PM","FATS011299","07/11/2016 09:26:52 AM","08/11/2016 04:09:32 PM","08/11/2016 04:09:32 PM","A","CHEMISTRY","1","MG10"
"9230196","9230196","02/11/2016 02:57:29 PM","02/11/2016 02:57:29 PM","BDEN010493","03/11/2016 11:28:04 AM","04/11/2016 08:15:57 AM","04/11/2016 08:15:57 AM","A","CHEMISTRY","1","MG10"
"9229969","9229969","02/11/2016 01:59:35 PM","02/11/2016 01:59:35 PM","BDEN010493","04/11/2016 12:50:56 PM","07/11/2016 10:53:18 AM","07/11/2016 12:10:16 PM","A","CHEMISTRY","1","MG10"
"9223697","9223697","31/10/2016 03:15:35 PM","31/10/2016 03:15:35 PM","BDEN010493","01/11/2016 10:13:02 AM","04/11/2016 08:15:57 AM","04/11/2016 08:15:57 AM","A","CHEMISTRY","1","MG10"
"9223643","9223643","31/10/2016 03:00:06 PM","31/10/2016 03:00:06 PM","FATS030493","02/11/2016 02:11:46 PM","03/11/2016 09:02:21 AM","03/11/2016 12:34:39 PM","A","CHEMISTRY","1","MG10"
"9226002","9226002","01/11/2016 12:45:15 PM","01/11/2016 12:45:15 PM","FATS030493","03/11/2016 12:35:55 PM","05/11/2016 02:30:28 PM","05/11/2016 02:43:58 PM","A","CHEMISTRY","1","MG10"
"9230954","9230954","02/11/2016 04:54:31 PM","02/11/2016 04:54:31 PM","FATS030493","04/11/2016 03:31:39 PM","05/11/2016 02:30:28 PM","05/11/2016 02:43:58 PM","A","CHEMISTRY","1","MG10"
"9243063","9243063","06/11/2016 05:38:57 PM","06/11/2016 05:38:57 PM","FATS030493","07/11/2016 02:44:25 PM","09/11/2016 03:52:09 PM","09/11/2016 04:46:45 PM","A","CHEMISTRY","1","MG10"
"9222780","9222780","31/10/2016 12:10:53 PM","31/10/2016 12:10:53 PM","BDEN010493","01/11/2016 09:35:11 AM","05/11/2016 02:00:26 PM","05/11/2016 02:00:26 PM","A","CHEMISTRY","1","MG10"
"9242969","9242969","06/11/2016 04:49:08 PM","06/11/2016 04:49:08 PM","ASHS111111","07/11/2016 09:25:09 AM","08/11/2016 03:35:47 PM","08/11/2016 03:35:47 PM","A","CHEMISTRY","1","MG10"
"9242112","9242112","05/11/2016 08:09:26 PM","05/11/2016 08:09:26 PM","ASHS111111","07/11/2016 09:26:52 AM","08/11/2016 03:35:45 PM","08/11/2016 03:35:45 PM","A","CHEMISTRY","1","MG10"
"9221885","9221885","31/10/2016 09:59:31 AM","31/10/2016 09:59:31 AM","FLOD010195","01/11/2016 09:33:07 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MG10"
"9222780","9222780","31/10/2016 12:10:53 PM","31/10/2016 12:10:53 PM","FLOD010195","01/11/2016 09:35:11 AM","03/11/2016 10:00:39 AM","03/11/2016 10:00:39 AM","A","CHEMISTRY","1","MG10"
"9241779","9241779","05/11/2016 02:36:07 PM","05/11/2016 02:36:07 PM","ASHS111111","06/11/2016 01:03:08 PM","07/11/2016 11:48:59 AM","07/11/2016 11:48:59 AM","A","CHEMISTRY","1","MG10"
"9226038","9226038","01/11/2016 12:55:09 PM","01/11/2016 12:55:09 PM","FLOD010195","02/11/2016 09:46:39 AM","03/11/2016 10:00:40 AM","03/11/2016 10:00:40 AM","A","CHEMISTRY","1","MG10"
"9229969","9229969","02/11/2016 01:59:35 PM","02/11/2016 01:59:35 PM","FLOD010195","04/11/2016 12:50:56 PM","07/11/2016 11:03:46 AM","07/11/2016 11:03:46 AM","A","CHEMISTRY","1","MG10"
"9230196","9230196","02/11/2016 02:57:29 PM","02/11/2016 02:57:29 PM","FLOD010195","03/11/2016 11:28:04 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG10"
"9235422","9235422","03/11/2016 06:11:02 PM","03/11/2016 06:11:02 PM","PHAS020793","","07/11/2016 02:04:52 PM","07/11/2016 02:04:52 PM","A","CHEMISTRY","1","MG60"
"9241792","9241792","05/11/2016 02:42:18 PM","05/11/2016 02:42:18 PM","NITR051210","06/11/2016 12:48:04 PM","07/11/2016 06:29:20 PM","09/11/2016 10:10:48 AM","A","CHEMISTRY","1","MG60"
"9232623","9232623","03/11/2016 10:36:16 AM","03/11/2016 10:36:16 AM","NITR051210","04/11/2016 10:00:21 AM","06/11/2016 12:46:05 PM","07/11/2016 04:19:13 PM","A","CHEMISTRY","1","MG60"
"9232652","9232652","03/11/2016 10:39:45 AM","03/11/2016 10:39:45 AM","NITR051210","05/11/2016 12:05:29 PM","06/11/2016 12:27:46 PM","07/11/2016 04:20:41 PM","A","CHEMISTRY","1","MG60"
"9232673","9232673","03/11/2016 10:43:35 AM","03/11/2016 10:43:35 AM","NITR051210","05/11/2016 12:12:26 PM","06/11/2016 12:27:46 PM","07/11/2016 04:20:43 PM","A","CHEMISTRY","1","MG60"
"9239513","9239513","04/11/2016 02:37:27 PM","04/11/2016 02:37:27 PM","NITR051210","06/11/2016 12:43:58 PM","07/11/2016 06:29:20 PM","09/11/2016 10:10:16 AM","A","CHEMISTRY","1","MG60"
"9242908","9242908","06/11/2016 04:31:02 PM","06/11/2016 04:31:02 PM","PHOL010298","08/11/2016 10:57:17 AM","10/11/2016 05:05:23 PM","11/11/2016 05:50:56 PM","A","CHEMISTRY","1","MG60"
"9243198","9243198","06/11/2016 06:33:17 PM","06/11/2016 06:33:17 PM","NITR051210","08/11/2016 10:55:46 AM","09/11/2016 04:10:46 PM","10/11/2016 03:48:07 PM","A","CHEMISTRY","1","MG60"
"9245092","9245092","07/11/2016 11:16:16 AM","07/11/2016 11:16:16 AM","NITR051210","09/11/2016 10:46:36 AM","10/11/2016 09:13:40 AM","10/11/2016 03:48:38 PM","A","CHEMISTRY","1","MG60"
"9239565","9239565","04/11/2016 02:48:52 PM","04/11/2016 02:48:52 PM","PHAS110605","","09/11/2016 02:09:57 PM","09/11/2016 02:09:57 PM","A","CHEMISTRY","1","MG60"
"9223901","9223901","31/10/2016 03:49:13 PM","31/10/2016 03:49:13 PM","PHOL010298","02/11/2016 08:26:38 AM","04/11/2016 06:36:50 PM","05/11/2016 02:19:40 PM","A","CHEMISTRY","1","MG60"
"9228228","9228228","02/11/2016 10:35:51 AM","02/11/2016 10:35:51 AM","PHOL010298","03/11/2016 11:42:48 AM","04/11/2016 06:36:50 PM","05/11/2016 02:19:40 PM","A","CHEMISTRY","1","MG60"
"9232711","9232711","03/11/2016 10:49:08 AM","03/11/2016 10:49:08 AM","PHOL010298","06/11/2016 12:54:58 PM","08/11/2016 07:13:46 AM","09/11/2016 02:04:03 PM","A","CHEMISTRY","1","MG60"
"9241792","9241792","05/11/2016 02:42:18 PM","05/11/2016 02:42:18 PM","PHOL010298","06/11/2016 12:48:04 PM","08/11/2016 07:13:46 AM","09/11/2016 02:04:03 PM","A","CHEMISTRY","1","MG60"
"9228339","9228339","02/11/2016 10:54:18 AM","02/11/2016 10:54:18 AM","PHOL010298","04/11/2016 09:54:32 AM","04/11/2016 06:36:50 PM","05/11/2016 02:19:40 PM","A","CHEMISTRY","1","MG60"
"9244943","9244943","07/11/2016 11:05:32 AM","07/11/2016 11:05:32 AM","PHOT010493","09/11/2016 10:44:51 AM","10/11/2016 12:58:01 PM","10/11/2016 12:58:01 PM","A","CHEMISTRY","1","MG60"
"9222437","9222437","31/10/2016 11:17:40 AM","31/10/2016 11:17:40 AM","PHOT010493","02/11/2016 08:28:33 AM","04/11/2016 01:30:55 PM","04/11/2016 01:30:55 PM","A","CHEMISTRY","1","MG60"
"9222500","9222500","31/10/2016 11:25:09 AM","31/10/2016 11:25:09 AM","PHOT010493","01/11/2016 10:20:03 AM","04/11/2016 01:30:55 PM","04/11/2016 01:30:55 PM","A","CHEMISTRY","1","MG60"
"9226443","9226443","01/11/2016 05:09:03 PM","01/11/2016 05:09:03 PM","PHOT010493","03/11/2016 11:35:55 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG60"
"9232623","9232623","03/11/2016 10:36:16 AM","03/11/2016 10:36:16 AM","PHOT010493","04/11/2016 10:00:21 AM","07/11/2016 03:01:32 PM","07/11/2016 03:01:32 PM","A","CHEMISTRY","1","MG60"
"9232652","9232652","03/11/2016 10:39:45 AM","03/11/2016 10:39:45 AM","PHOT010493","05/11/2016 12:05:29 PM","07/11/2016 03:01:32 PM","07/11/2016 03:01:32 PM","A","CHEMISTRY","1","MG60"
"9239513","9239513","04/11/2016 02:37:27 PM","04/11/2016 02:37:27 PM","PHOT010493","06/11/2016 12:43:58 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MG60"
"9239528","9239528","04/11/2016 02:41:54 PM","04/11/2016 02:41:54 PM","PHOT010493","06/11/2016 01:12:31 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MG60"
"9239544","9239544","04/11/2016 02:45:40 PM","04/11/2016 02:45:40 PM","PHOT010493","06/11/2016 01:14:41 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MG60"
"9241792","9241792","05/11/2016 02:42:18 PM","05/11/2016 02:42:18 PM","PHOT010493","06/11/2016 12:48:04 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MG60"
"9242034","9242034","05/11/2016 03:58:52 PM","05/11/2016 03:58:52 PM","PHOT010493","07/11/2016 09:09:42 AM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MG60"
"9242044","9242044","05/11/2016 04:06:24 PM","05/11/2016 04:06:24 PM","PHOT010493","06/11/2016 01:07:08 PM","08/11/2016 12:53:29 PM","08/11/2016 12:53:29 PM","A","CHEMISTRY","1","MG60"
"9223972","9223972","31/10/2016 03:57:19 PM","31/10/2016 03:57:19 PM","PHWA010693","","01/11/2016 03:36:19 PM","01/11/2016 03:36:19 PM","A","CHEMISTRY","1","MG60"
"9242908","9242908","06/11/2016 04:31:02 PM","06/11/2016 04:31:02 PM","PHOT010493","08/11/2016 10:57:17 AM","09/11/2016 01:22:49 PM","09/11/2016 01:22:49 PM","A","CHEMISTRY","1","MG60"
"9243198","9243198","06/11/2016 06:33:17 PM","06/11/2016 06:33:17 PM","PHOT010493","08/11/2016 10:55:46 AM","09/11/2016 01:22:49 PM","09/11/2016 01:22:49 PM","A","CHEMISTRY","1","MG60"
"9223976","9223976","31/10/2016 03:58:00 PM","31/10/2016 03:58:00 PM","PHWA010693","","01/11/2016 03:36:19 PM","01/11/2016 03:36:19 PM","A","CHEMISTRY","1","MG60"
"9243207","9243207","06/11/2016 06:40:27 PM","06/11/2016 06:40:27 PM","PHOT010493","07/11/2016 09:11:06 AM","09/11/2016 01:22:49 PM","09/11/2016 01:22:49 PM","A","CHEMISTRY","1","MG60"
"9223982","9223982","31/10/2016 03:58:40 PM","31/10/2016 03:58:40 PM","PHWA010693","","01/11/2016 03:36:19 PM","01/11/2016 03:36:19 PM","A","CHEMISTRY","1","MG60"
"9235417","9235417","03/11/2016 06:10:17 PM","03/11/2016 06:10:17 PM","PHWA010693","","","","X","CHEMISTRY","1","MG60"
"9222836","9222836","31/10/2016 12:18:11 PM","31/10/2016 12:18:11 PM","PROT010201","","01/11/2016 09:14:53 AM","01/11/2016 02:34:36 PM","A","CHEMISTRY","1","MG60"
"9235418","9235418","03/11/2016 06:10:26 PM","03/11/2016 06:10:26 PM","PHWA010693","","","","X","CHEMISTRY","1","MG60"
"9243215","9243215","06/11/2016 06:44:40 PM","06/11/2016 06:44:40 PM","PHOT010493","09/11/2016 11:38:40 AM","10/11/2016 12:58:01 PM","10/11/2016 12:58:01 PM","A","CHEMISTRY","1","MG60"
"9235419","9235419","03/11/2016 06:10:35 PM","03/11/2016 06:10:35 PM","PHWA010693","","","","X","CHEMISTRY","1","MG60"
"9245092","9245092","07/11/2016 11:16:16 AM","07/11/2016 11:16:16 AM","PHOT010493","09/11/2016 10:46:36 AM","10/11/2016 12:58:01 PM","10/11/2016 12:58:01 PM","A","CHEMISTRY","1","MG60"
"9246139","9246139","07/11/2016 01:42:35 PM","07/11/2016 01:42:35 PM","PHOT010493","08/11/2016 10:55:15 AM","09/11/2016 01:22:49 PM","09/11/2016 01:22:49 PM","A","CHEMISTRY","1","MG60"
"9235420","9235420","03/11/2016 06:10:44 PM","03/11/2016 06:10:44 PM","PHWA010693","","","","X","CHEMISTRY","1","MG60"
"9243448","9243448","06/11/2016 08:20:24 PM","06/11/2016 08:20:24 PM","PHOS020495","","09/11/2016 01:52:38 PM","09/11/2016 01:52:38 PM","A","CHEMISTRY","1","MG60"
"9235421","9235421","03/11/2016 06:10:53 PM","03/11/2016 06:10:53 PM","PHWA010693","","","","X","CHEMISTRY","1","MG60"
"9235422","9235422","03/11/2016 06:11:02 PM","03/11/2016 06:11:02 PM","PHWA010693","","","","X","CHEMISTRY","1","MG60"
"9243448","9243448","06/11/2016 08:20:24 PM","06/11/2016 08:20:24 PM","PHWA010693","","07/11/2016 04:50:58 PM","07/11/2016 04:50:58 PM","A","CHEMISTRY","1","MG60"
"9246958","9246958","07/11/2016 04:40:35 PM","07/11/2016 04:40:35 PM","PHWA010693","","08/11/2016 03:18:05 PM","08/11/2016 03:18:05 PM","A","CHEMISTRY","1","MG60"
"9246963","9246963","07/11/2016 04:41:24 PM","07/11/2016 04:41:24 PM","PHWA010693","","08/11/2016 03:18:05 PM","08/11/2016 03:18:05 PM","A","CHEMISTRY","1","MG60"
"9246968","9246968","07/11/2016 04:42:12 PM","07/11/2016 04:42:12 PM","PHWA010693","","08/11/2016 03:18:05 PM","08/11/2016 03:18:05 PM","A","CHEMISTRY","1","MG60"
"9225661","9225661","01/11/2016 11:39:02 AM","01/11/2016 11:39:02 AM","PVAL010493","","04/11/2016 07:42:07 PM","04/11/2016 07:42:07 PM","A","CHEMISTRY","1","MG60"
"9233399","9233399","03/11/2016 11:38:52 AM","03/11/2016 11:38:52 AM","PREPDTAILS","04/11/2016 09:41:40 AM","","","X","CHEMISTRY","1","MG60"
"9234803","9234803","03/11/2016 03:40:20 PM","03/11/2016 03:40:20 PM","PREPDTAILS","04/11/2016 09:41:42 AM","","","X","CHEMISTRY","1","MG60"
"9236942","9236942","04/11/2016 10:02:52 AM","04/11/2016 10:02:52 AM","PREPDTAILS","06/11/2016 09:56:45 AM","06/11/2016 09:37:07 AM","06/11/2016 09:37:07 AM","A","CHEMISTRY","1","MG60"
"9222388","9222388","31/10/2016 11:10:09 AM","31/10/2016 11:10:09 AM","PREPDTAILS","08/11/2016 03:03:09 PM","08/11/2016 02:44:30 PM","08/11/2016 02:44:30 PM","A","CHEMISTRY","1","MG60"
"9225924","9225924","01/11/2016 12:23:10 PM","01/11/2016 12:23:10 PM","PREPDTAILS","08/11/2016 03:03:11 PM","08/11/2016 03:01:34 PM","08/11/2016 03:01:34 PM","A","CHEMISTRY","1","MG60"
"9228223","9228223","02/11/2016 10:35:01 AM","02/11/2016 10:35:01 AM","PREPDTAILS","08/11/2016 03:03:12 PM","08/11/2016 02:56:07 PM","08/11/2016 02:56:07 PM","A","CHEMISTRY","1","MG60"
"9232622","9232622","03/11/2016 10:35:54 AM","03/11/2016 10:35:54 AM","PREPDTAILS","08/11/2016 03:03:13 PM","08/11/2016 02:50:24 PM","08/11/2016 02:50:24 PM","A","CHEMISTRY","1","MG60"
"9236857","9236857","04/11/2016 09:57:41 AM","04/11/2016 09:57:41 AM","PREPDTAILS","14/11/2016 10:38:38 AM","14/11/2016 10:37:41 AM","14/11/2016 10:37:41 AM","A","CHEMISTRY","1","MG60"
"9241900","9241900","05/11/2016 03:12:58 PM","05/11/2016 03:12:58 PM","PREPDTAILS","14/11/2016 10:38:41 AM","14/11/2016 10:34:16 AM","14/11/2016 10:34:16 AM","A","CHEMISTRY","1","MG60"
"9243437","9243437","06/11/2016 08:17:35 PM","06/11/2016 08:17:35 PM","PREPDTAILS","14/11/2016 10:38:43 AM","14/11/2016 10:31:00 AM","14/11/2016 10:31:00 AM","A","CHEMISTRY","1","MG60"
"9246955","9246955","07/11/2016 04:39:42 PM","07/11/2016 04:39:42 PM","PREPDTAILS","14/11/2016 11:49:34 AM","14/11/2016 11:48:05 AM","14/11/2016 11:48:05 AM","A","CHEMISTRY","1","MG60"
"9222836","9222836","31/10/2016 12:18:11 PM","31/10/2016 12:18:11 PM","PROT010201","","01/11/2016 10:04:07 AM","01/11/2016 02:34:36 PM","A","CHEMISTRY","2","MG60"
"9234058","9234058","03/11/2016 01:07:57 PM","03/11/2016 01:07:57 PM","PROT010201","04/11/2016 10:19:54 AM","04/11/2016 12:15:26 PM","07/11/2016 12:27:21 PM","A","CHEMISTRY","2","MG60"
